FP1_x,FP2_x,FP1_y,FP2_y,FP1_z,FP2_z
-6.731128,0,-18.276112,0,498.276855,0
-6.605088,0,-18.296064,0,498.522125,0
-6.477854,0,-18.316471,0,498.763123,0
-6.349469,0,-18.337269,0,498.999725,0
-6.219942,0,-18.358387,0,499.231873,0
-6.089254,0,-18.379772,0,499.459473,0
-5.957383,0,-18.401373,0,499.682556,0
-5.824327,0,-18.423147,0,499.901154,0
-5.690118,0,-18.445055,0,500.115326,0
-5.554811,0,-18.467064,0,500.324982,0
-5.418474,0,-18.489126,0,500.530182,0
-5.281168,0,-18.511209,0,500.730988,0
-5.14292,0,-18.533272,0,500.927124,0
-5.003731,0,-18.555267,0,501.118774,0
-4.863576,0,-18.577148,0,501.305725,0
-4.722429,0,-18.59886,0,501.488129,0
-4.580278,0,-18.620358,0,501.665894,0
-4.437132,0,-18.641588,0,501.839233,0
-4.293025,0,-18.662512,0,502.008026,0
-4.148005,0,-18.683084,0,502.172485,0
-4.002115,0,-18.703278,0,502.332428,0
-3.855378,0,-18.723059,0,502.487946,0
-3.707803,0,-18.742411,0,502.639038,0
-3.559379,0,-18.761309,0,502.785614,0
-3.410092,0,-18.77973,0,502.927704,0
-3.259942,0,-18.797657,0,503.065521,0
-3.108941,0,-18.815058,0,503.199036,0
-2.957126,0,-18.831896,0,503.328339,0
-2.804543,0,-18.848135,0,503.453552,0
-2.651246,0,-18.863743,0,503.574554,0
-2.497275,0,-18.878693,0,503.691528,0
-2.342656,0,-18.892977,0,503.80423,0
-2.187401,0,-18.906593,0,503.912811,0
-2.031506,0,-18.919546,0,504.017242,0
-1.874964,0,-18.93185,0,504.117615,0
-1.717774,0,-18.94351,0,504.214081,0
-1.559953,0,-18.954531,0,504.30661,0
-1.40153,0,-18.964893,0,504.395264,0
-1.242547,0,-18.974586,0,504.480164,0
-1.08304,0,-18.983583,0,504.561279,0
-0.923029,0,-18.991869,0,504.638489,0
-0.762516,0,-18.99943,0,504.711914,0
-0.601487,0,-19.006273,0,504.781433,0
-0.439925,0,-19.012417,0,504.84729,0
-0.277821,0,-19.017893,0,504.909485,0
-0.115188,0,-19.022738,0,504.968109,0
0.047944,0,-19.026993,0,505.023254,0
0.211533,0,-19.030684,0,505.07486,0
0.375538,0,-19.033836,0,505.122925,0
0.53993,0,-19.036461,0,505.167419,0
0.704695,0,-19.03857,0,505.208313,0
0.86983,0,-19.040178,0,505.245667,0
1.035337,0,-19.041306,0,505.279602,0
1.201211,0,-19.041985,0,505.310089,0
1.367431,0,-19.042261,0,505.33725,0
1.533962,0,-19.042175,0,505.361084,0
1.700758,0,-19.041767,0,505.381622,0
1.867777,0,-19.041082,0,505.398926,0
2.03499,0,-19.040161,0,505.412811,0
2.202377,0,-19.039038,0,505.42334,0
2.369931,0,-19.037741,0,505.430634,0
2.537651,0,-19.036299,0,505.43454,0
2.705528,0,-19.034733,0,505.435272,0
2.873548,0,-19.03307,0,505.4328,0
3.04169,0,-19.031338,0,505.427246,0
3.209927,0,-19.029564,0,505.418549,0
3.378234,0,-19.027784,0,505.406616,0
3.546595,0,-19.02603,0,505.391479,0
3.715,0,-19.024342,0,505.37323,0
3.883445,0,-19.022749,0,505.351776,0
4.051929,0,-19.02128,0,505.327209,0
4.220452,0,-19.019968,0,505.299591,0
4.389012,0,-19.018843,0,505.269104,0
4.557611,0,-19.017931,0,505.235657,0
4.726235,0,-19.01726,0,505.199219,0
4.894871,0,-19.016857,0,505.159882,0
5.063489,0,-19.016752,0,505.117615,0
5.232059,0,-19.016983,0,505.072357,0
5.400537,0,-19.017601,0,505.024261,0
5.568887,0,-19.01865,0,504.973297,0
5.737079,0,-19.020184,0,504.919586,0
5.905089,0,-19.022242,0,504.863129,0
6.072906,0,-19.024866,0,504.804016,0
6.240518,0,-19.028084,0,504.742157,0
6.407905,0,-19.031918,0,504.677734,0
6.57503,0,-19.03639,0,504.610596,0
6.741837,0,-19.041527,0,504.540833,0
6.908266,0,-19.047356,0,504.468597,0
7.074267,0,-19.053907,0,504.393799,0
7.239816,0,-19.061211,0,504.316528,0
7.40491,0,-19.069298,0,504.237,0
7.569568,0,-19.078194,0,504.15509,0
7.733802,0,-19.087912,0,504.070953,0
7.897607,0,-19.098457,0,503.984558,0
8.060956,0,-19.109823,0,503.896027,0
8.2238,0,-19.122011,0,503.805359,0
8.386083,0,-19.135014,0,503.712646,0
8.547766,0,-19.148825,0,503.618042,0
8.70883,0,-19.163452,0,503.521576,0
8.869287,-0.067622,-19.1789,0.275405,503.42337,0.006892
9.029173,-0.068987,-19.195168,0.27726,503.323547,0.014269
9.188517,-0.070506,-19.212255,0.279042,503.222137,0.021289
9.347333,-0.072221,-19.230152,0.280734,503.119232,0.027891
9.505603,-0.074169,-19.24884,0.28232,503.014923,0.034015
9.663284,-0.076364,-19.268295,0.283786,502.909271,0.039543
9.820325,-0.078798,-19.288506,0.285126,502.80246,0.044474
9.97668,-0.081445,-19.30945,0.286357,502.694519,0.04875
10.132329,-0.084276,-19.33111,0.28751,502.585693,0.052428
10.287281,-0.087271,-19.353468,0.28861,502.476105,0.055511
10.441566,-0.090437,-19.376514,0.289662,502.365784,0.057997
10.59522,-0.093801,-19.400232,0.290659,502.254913,0.059886
10.74826,-0.097398,-19.424601,0.291592,502.143677,0.061119
10.900681,-0.101257,-19.449596,0.292448,502.032043,0.061637
11.052444,-0.105392,-19.475193,0.293205,501.920227,0.061319
11.203509,-0.109795,-19.501356,0.293847,501.808411,0.060107
11.353845,-0.114441,-19.528048,0.29437,501.696716,0.058
11.503448,-0.119293,-19.555222,0.294794,501.585327,0.054999
11.652352,-0.124321,-19.58284,0.295138,501.474396,0.051103
11.800624,-0.129519,-19.610857,0.295411,501.364075,0.046313
11.948341,-0.134902,-19.639223,0.29561,501.254456,0.040628
12.095573,-0.140496,-19.667889,0.295737,501.145721,0.033989
12.242358,-0.146324,-19.696789,0.295791,501.038086,0.026277
12.388703,-0.152402,-19.725866,0.295762,500.931641,0.017432
12.534598,-0.158725,-19.75507,0.295632,500.826599,0.007394
12.680027,0,-19.784346,0,500.723145,0
12.825003,0,-19.813643,0,500.62146,0
12.969574,0,-19.842903,0,500.521637,0
13.11383,0,-19.87207,0,500.42395,0
13.257866,0,-19.901089,0,500.328522,0
13.401772,0,-19.929901,0,500.235474,0
13.545596,0,-19.958445,0,500.144989,0
13.689352,0,-19.98667,0,500.057281,0
13.833017,0,-20.014517,0,499.972534,0
13.976571,0,-20.041948,0,499.8909,0
14.120005,0,-20.068935,0,499.812561,0
14.263354,0,-20.095465,0,499.73764,0
14.406693,0,-20.121517,0,499.666168,0
14.550119,0,-20.147079,0,499.598389,0
14.693727,0,-20.172119,0,499.534363,0
14.837583,0,-20.196606,0,499.474182,0
14.981697,0,-20.220503,0,499.41806,0
15.12604,0,-20.243771,0,499.366058,0
15.270576,0,-20.266373,0,499.318359,0
15.415267,0,-20.28828,0,499.274902,0
15.560139,0,-20.309464,0,499.23587,0
15.705256,0,-20.32991,0,499.201294,0
15.850722,0,-20.349609,0,499.171173,0
15.996634,0,-20.368557,0,499.145569,0
16.143055,0,-20.386749,0,499.124603,0
16.289995,0,-20.404167,0,499.108215,0
16.437416,0,-20.420794,0,499.096558,0
16.585262,0,-20.436611,0,499.089508,0
16.7335,0,-20.451599,0,499.087158,0
16.882143,0,-20.465736,0,499.089508,0
17.031258,0,-20.479006,0,499.096375,0
17.180948,0,-20.491385,0,499.10788,0
17.331312,0,-20.502859,0,499.12384,0
17.482412,0,-20.51343,0,499.144257,0
17.634243,0,-20.523092,0,499.16922,0
17.786745,0,-20.531858,0,499.198547,0
17.939837,0,-20.539742,0,499.2323,0
18.093458,0,-20.54677,0,499.270355,0
18.247604,0,-20.552959,0,499.312622,0
18.402321,0,-20.558334,0,499.358978,0
18.557701,0,-20.562912,0,499.409332,0
18.713825,0,-20.566696,0,499.463562,0
18.870737,0,-20.569685,0,499.521637,0
19.028433,0,-20.571871,0,499.583435,0
19.186855,0,-20.573263,0,499.648865,0
19.345936,0,-20.573872,0,499.717865,0
19.505636,0,-20.57373,0,499.790222,0
19.665964,0,-20.572876,0,499.865875,0
19.826996,0,-20.571354,0,499.944672,0
19.988838,0,-20.569204,0,500.026398,0
20.1516,0,-20.566452,0,500.110901,0
20.31535,0,-20.56311,0,500.198151,0
20.480104,0,-20.559183,0,500.287964,0
20.645838,0,-20.554659,0,500.38031,0
20.812506,0,-20.549528,0,500.474884,0
20.980083,0,-20.543787,0,500.571747,0
21.148598,0,-20.537445,0,500.670502,0
21.318113,0,-20.530525,0,500.771149,0
21.488735,0,-20.523066,0,500.873444,0
21.660555,0,-20.515112,0,500.977234,0
21.833641,0,-20.506706,0,501.082489,0
22.007999,0,-20.497885,0,501.189087,0
22.183611,0,-20.488667,0,501.296875,0
22.360426,0,-20.479067,0,501.405792,0
22.53842,0,-20.469084,0,501.515564,0
22.71759,0,-20.458725,0,501.626251,0
22.897987,0,-20.447998,0,501.737427,0
23.079685,0,-20.43692,0,501.84903,0
23.262754,0,-20.425518,0,501.960907,0
23.447247,0,-20.41383,0,502.072937,0
23.633173,0,-20.401892,0,502.185059,0
23.820498,0,-20.389742,0,502.297028,0
24.009165,0,-20.377417,0,502.408752,0
24.199125,0,-20.36495,0,502.520081,0
24.390362,0,-20.352367,0,502.630737,0
24.582888,0,-20.339689,0,502.740448,0
24.776752,0,-20.326929,0,502.849182,0
24.972017,0,-20.3141,0,502.956573,0
25.168728,0,-20.301212,0,503.062561,0
25.36689,0,-20.288279,0,503.167084,0
25.566488,0,-20.275316,0,503.269897,0
25.767458,0,-20.262348,0,503.37085,0
25.969751,0,-20.249407,0,503.469788,0
26.173346,0,-20.236523,0,503.566376,0
26.378248,0,-20.223732,0,503.660431,0
26.584507,0,-20.211069,0,503.751709,0
26.792171,0,-20.198561,0,503.839935,0
27.001278,0,-20.186218,0,503.925049,0
27.211811,0,-20.174051,0,504.006866,0
27.423723,0,-20.16206,0,504.085083,0
27.636929,0,-20.150259,0,504.159637,0
27.851355,0,-20.138655,0,504.230194,0
28.066957,0,-20.127279,0,504.296417,0
28.283743,0,-20.116158,0,504.358093,0
28.501759,0,-20.105326,0,504.414917,0
28.721066,0,-20.094816,0,504.466614,0
28.94171,0,-20.084663,0,504.51297,0
29.1637,0,-20.074892,0,504.553711,0
29.386993,0,-20.06551,0,504.588684,0
29.611532,0,-20.056517,0,504.617523,0
29.837254,0,-20.047913,0,504.639862,0
30.064137,0,-20.039698,0,504.655396,0
30.292196,2.580372,-20.03187,0.81436,504.663757,0.36042
30.521482,2.726393,-20.024431,0.826887,504.664703,0.864356
30.752047,2.875914,-20.017389,0.839026,504.657715,1.400188
30.983929,3.028892,-20.010752,0.850715,504.642639,1.968868
31.217136,3.185224,-20.004526,0.861872,504.619019,2.57135
31.451628,3.34474,-19.99873,0.872423,504.586609,3.208587
31.687361,3.507221,-19.993351,0.882306,504.544983,3.881533
31.924278,3.672424,-19.98838,0.891462,504.493896,4.591141
32.162365,3.840114,-19.983803,0.899816,504.4328,5.338304
32.401619,4.010087,-19.979595,0.907281,504.361267,6.123916
32.642075,4.182171,-19.975744,0.913781,504.279022,6.948811
32.883762,4.356207,-19.972231,0.919241,504.185455,7.813764
33.12669,4.532002,-19.969036,0.923582,504.080231,8.719548
33.37085,4.709297,-19.966141,0.926708,503.962952,9.666939
33.616199,4.887754,-19.963514,0.92852,503.833191,10.656651
33.862686,5.066975,-19.96113,0.928924,503.690613,11.689338
34.110241,5.246529,-19.958954,0.927823,503.534576,12.765595
34.35881,5.425982,-19.956955,0.925102,503.364716,13.8859
34.608364,5.604914,-19.955091,0.920638,503.180481,15.050729
34.85886,5.782928,-19.953316,0.914315,502.981354,16.260464
35.110283,5.959629,-19.951574,0.906023,502.766815,17.515438
35.362598,6.134593,-19.949821,0.895653,502.536377,18.815884
35.615765,6.307328,-19.948002,0.883081,502.289612,20.161983
35.869736,6.477264,-19.946064,0.868176,502.026093,21.553822
36.124424,6.643761,-19.943953,0.850817,501.7453,22.991369
36.379768,6.806135,-19.941597,0.830887,501.446686,24.474506
36.635677,6.963684,-19.938934,0.808257,501.12973,26.002958
36.892078,7.115704,-19.935902,0.782784,500.793762,27.576374
37.148907,7.261494,-19.93244,0.754332,500.438324,29.194298
37.406105,7.400335,-19.928478,0.722786,500.062683,30.856194
37.663628,7.531463,-19.923956,0.688043,499.666443,32.561497
37.921402,7.654044,-19.918812,0.649994,499.249084,34.309578
38.179356,7.767188,-19.912989,0.608532,498.81015,36.099777
38.437416,7.86999,-19.906429,0.563554,498.34906,37.931442
38.695465,7.961592,-19.899067,0.514976,497.865204,39.803856
38.9534,8.041232,-19.890839,0.462722,497.357971,41.716263
39.211098,8.108266,-19.881676,0.406727,496.826752,43.667896
39.46846,8.162161,-19.871506,0.346938,496.270935,45.657948
39.725388,8.202482,-19.860264,0.283332,495.690063,47.685608
39.981773,8.228851,-19.847879,0.215904,495.083466,49.750137
40.237526,8.240916,-19.83428,0.144663,494.450684,51.850819
40.492523,8.238338,-19.819387,0.06964,493.791199,53.986992
40.746635,8.220804,-19.803127,-0.009109,493.104431,56.158001
40.999718,8.188056,-19.785414,-0.091493,492.389862,58.36319
41.251629,8.139926,-19.766174,-0.177401,491.64679,60.601879
41.50222,8.07636,-19.74534,-0.266709,490.874603,62.873409
41.751373,7.997416,-19.722832,-0.359269,490.072876,65.177155
41.998951,7.903244,-19.698559,-0.454898,489.240936,67.512482
42.244858,7.794032,-19.672438,-0.553378,488.378326,69.878815
42.48896,7.669958,-19.644367,-0.654469,487.484619,72.275589
42.731174,7.531155,-19.614262,-0.757924,486.559265,74.702332
42.971378,7.377712,-19.582027,-0.863478,485.601746,77.158478
43.209454,7.209695,-19.547562,-0.970848,484.611542,79.643509
43.445301,7.02718,-19.510771,-1.07974,483.588135,82.15686
43.678791,6.830277,-19.471563,-1.189867,482.531097,84.697884
43.909809,6.619144,-19.429859,-1.300936,481.43985,87.265984
44.138241,6.393989,-19.385582,-1.412633,480.314026,89.860512
44.363976,6.155034,-19.338667,-1.524626,479.153198,92.480888
44.586899,5.90249,-19.289047,-1.636569,477.956909,95.126472
44.806911,5.636514,-19.236652,-1.748125,476.724854,97.796684
45.023918,5.357212,-19.18141,-1.858951,475.456543,100.490891
45.237827,5.064658,-19.123251,-1.968698,474.151672,103.208435
45.44854,4.758924,-19.062096,-2.07701,472.809814,105.948601
45.655926,4.440107,-18.997873,-2.183551,471.430542,108.710686
45.859837,4.108353,-18.930532,-2.288001,470.013519,111.493935
46.060108,3.763862,-18.860035,-2.390038,468.558502,114.297577
46.256573,3.406885,-18.786348,-2.489333,467.065094,117.120857
46.449066,3.037698,-18.709463,-2.585558,465.533112,119.963043
46.637463,2.656574,-18.629372,-2.678405,463.96228,122.823402
46.821644,2.263771,-18.546076,-2.76758,462.352386,125.701134
47.001507,1.859525,-18.459583,-2.852789,460.703186,128.595428
47.176933,1.444068,-18.369877,-2.933729,459.014404,131.505463
47.347797,1.017638,-18.276951,-3.010091,457.285858,134.430328
47.513931,0.5805,-18.18078,-3.081568,455.517426,137.369095
47.675156,0.132952,-18.081354,-3.147846,453.708832,140.320892
47.83128,-0.324661,-17.978662,-3.208592,451.859985,143.28479
47.982128,-0.791973,-17.872707,-3.263465,449.970795,146.259949
48.127548,-1.268614,-17.763508,-3.31214,448.041199,149.245468
48.267437,-1.754237,-17.651089,-3.354311,446.071106,152.240387
48.40168,-2.248521,-17.535486,-3.389692,444.060455,155.243668
48.530163,-2.751171,-17.416742,-3.417999,442.009125,158.254288
48.652763,-3.261903,-17.294889,-3.438962,439.917206,161.271118
48.76931,-3.780434,-17.169975,-3.45233,437.784485,164.292984
48.879631,-4.306458,-17.042034,-3.457858,435.611084,167.318817
48.983521,-4.839641,-16.911102,-3.455293,433.397003,170.347443
49.080826,-5.379605,-16.777214,-3.444382,431.142334,173.377838
49.171383,-5.925956,-16.640396,-3.424886,428.847198,176.40889
49.255081,-6.478294,-16.500687,-3.396599,426.511719,179.439484
49.331791,-7.036238,-16.358122,-3.359346,424.135864,182.468491
49.401409,-7.599424,-16.212738,-3.312969,421.719788,185.494766
49.463779,-8.167502,-16.064583,-3.257338,419.26355,188.517181
49.518745,-8.740128,-15.913713,-3.192353,416.767334,191.534546
49.566113,-9.316941,-15.760202,-3.117936,414.231415,194.545792
49.605682,-9.897553,-15.604122,-3.03402,411.655884,197.549805
49.637287,-10.481529,-15.445541,-2.940536,409.041107,200.545563
49.66077,-11.068401,-15.284527,-2.837428,406.387329,203.532043
49.676006,-11.657693,-15.121141,-2.724662,403.694824,206.508255
49.682873,-12.24894,-14.955442,-2.60222,400.963898,209.47319
49.681282,-12.841694,-14.787482,-2.470088,398.194824,212.425781
49.671104,-13.435531,-14.617307,-2.328257,395.387939,215.364975
49.652214,-14.03004,-14.444972,-2.176729,392.54364,218.28978
49.624447,-14.624825,-14.270535,-2.015533,389.662292,221.199249
49.587666,-15.219482,-14.094072,-1.844698,386.744415,224.092453
49.541714,-15.813576,-13.915673,-1.664258,383.790466,226.968491
49.486477,-16.406637,-13.735435,-1.474254,380.800903,229.826447
49.421856,-16.998178,-13.553459,-1.274755,377.776276,232.665497
49.347767,-17.587717,-13.369839,-1.065863,374.717072,235.484726
49.264153,-18.174791,-13.18466,-0.847706,371.623779,238.283295
49.17091,-18.758961,-12.99799,-0.620423,368.49704,241.060303
49.067947,-19.339828,-12.809881,-0.384166,365.337433,243.814865
48.955132,-19.917009,-12.620392,-0.139111,362.145599,246.546173
48.832359,-20.49012,-12.429582,0.114552,358.922302,249.253464
48.699501,-21.058756,-12.237519,0.376621,355.668121,251.93605
48.556488,-21.62248,-12.04429,0.646881,352.38382,254.593246
48.403252,-22.18084,-11.84999,0.925094,349.070099,257.224426
48.239765,-22.733358,-11.654729,1.210994,345.727661,259.828918
48.065968,-23.279593,-11.458615,1.504294,342.357361,262.406189
47.881817,-23.819124,-11.26175,1.804689,338.959869,264.955566
47.687225,-24.351583,-11.06423,2.111857,335.536194,267.476471
47.48209,-24.876644,-10.866137,2.425452,332.087128,269.968506
47.266331,-25.39398,-10.667543,2.74512,328.613586,272.431152
47.039852,-25.903276,-10.468524,3.070503,325.116455,274.864075
46.802631,-26.404181,-10.269154,3.401247,321.596649,277.266968
46.554661,-26.896326,-10.069509,3.736981,318.055145,279.639679
46.295963,-27.379354,-9.869675,4.077328,314.49292,281.981903
46.026562,-27.852926,-9.669742,4.421897,310.910797,284.293579
45.746456,-28.316763,-9.46981,4.770314,307.309967,286.574585
45.455616,-28.770636,-9.26997,5.122214,303.691437,288.82486
45.15398,-29.214373,-9.070317,5.477236,300.056213,291.044342
44.841496,-29.647831,-8.870947,5.835023,296.405487,293.233154
44.518147,-30.070871,-8.671946,6.195217,292.740265,295.39151
44.183968,-30.483339,-8.473401,6.557468,289.061646,297.519623
43.839046,-30.885071,-8.275396,6.921427,285.370789,299.617798
43.483501,-31.275908,-8.078015,7.286739,281.668884,301.686493
43.117439,-31.655737,-7.881336,7.653053,277.957031,303.725952
42.740952,-32.024494,-7.685437,8.020027,274.23645,305.736725
42.354084,-32.382172,-7.490391,8.38734,270.508331,307.719177
41.956852,-32.728809,-7.296268,8.754693,266.773956,309.67392
41.549278,-33.064472,-7.103141,9.121811,263.034515,311.60144
41.131435,-33.389214,-6.911095,9.48844,259.29126,313.502502
40.703438,-33.703091,-6.720219,9.854344,255.545456,315.377808
40.265476,-34.006123,-6.530609,10.219301,251.798325,317.22818
39.817757,-34.298359,-6.342361,10.583078,248.051163,319.05426
39.360516,-34.579838,-6.155569,10.945439,244.305237,320.856934
38.893921,-34.850666,-5.970325,11.306145,240.561844,322.636932
38.418114,-35.110966,-5.786723,11.664958,236.822311,324.39502
37.933205,-35.360901,-5.604848,12.021646,233.087936,326.132019
37.439308,-35.600658,-5.424783,12.375978,229.360062,327.848755
36.936584,-35.830399,-5.246608,12.727745,225.639984,329.546112
36.425266,-36.050266,-5.070404,13.076756,221.92897,331.224976
35.905651,-36.260387,-4.896251,13.422834,218.228256,332.886292
35.378067,-36.460884,-4.724237,13.765818,214.539154,334.530884
34.842857,-36.651897,-4.554451,14.105533,210.8629,336.159698
34.300335,-36.833603,-4.386978,14.441802,207.200745,337.773529
33.750744,-37.006226,-4.221904,14.774443,203.554016,339.373199
33.194317,-37.169998,-4.059313,15.103259,199.923935,340.959503
32.631275,-37.32518,-3.899285,15.428054,196.311783,342.533295
32.061874,-37.472012,-3.741904,15.748616,192.718781,344.095428
31.486441,-37.610714,-3.587247,16.064751,189.146133,345.646637
30.905382,-37.741463,-3.435388,16.376265,185.594986,347.187805
30.319138,-37.864422,-3.286388,16.68298,182.066452,348.719727
29.728155,-37.979778,-3.140304,16.984718,178.561661,350.243073
29.132854,-38.087734,-2.997186,17.281317,175.081802,351.758667
28.5336,-38.188549,-2.857076,17.57262,171.627991,353.267181
27.930714,-38.282513,-2.720014,17.858486,168.201385,354.769196
